"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"1279","ENSG00000196305",3000.26898668304,-0.690899986993426,0.167783806268096,-4.1177989840656,3.82508110306178e-05,0.00069072860646279,3376,"IARS","9",92210207,92293756,-1,"protein_coding","isoleucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:5330]"
"701","ENSG00000143322",1187.01226451479,0.664846796966188,0.161507786827411,4.11649995350782,3.84669407357489e-05,0.000692725109920235,27,"ABL2","1",179099327,179229684,-1,"protein_coding","ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]"
"227","ENSG00000100906",568.897778757053,0.856632593541354,0.208112879476623,4.11619211504677,3.85183278178888e-05,0.000692826692163808,4792,"NFKBIA","14",35401511,35404749,-1,"protein_coding","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha [Source:HGNC Symbol;Acc:HGNC:7797]"
"562","ENSG00000132589",2015.72786644991,0.526931300774868,0.128025729312149,4.1158234645953,3.8579951907719e-05,0.000693111947381262,2319,"FLOT2","17",28879335,28897679,-1,"protein_coding","flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]"
"468","ENSG00000123352",639.100759189755,-0.561491654774304,0.136690754295654,-4.10775152765513,3.99529577397547e-05,0.000716928370815859,65244,"SPATS2","12",49366584,49527424,1,"protein_coding","spermatogenesis associated, serine-rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]"
"440","ENSG00000119523",802.028795708802,0.389964593136275,0.095062911328024,4.10217389398757,4.09286477618087e-05,0.000733567302192418,85365,"ALG2","9",99216426,99221956,-1,"protein_coding","ALG2, alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]"
"1262","ENSG00000188428",267.477201566379,-0.690454406051206,0.168341293973012,-4.10151537840678,4.10453222242432e-05,0.000734788894900902,63915,"BLOC1S5","6",8013567,8064414,-1,"protein_coding","biogenesis of lysosomal organelles complex-1, subunit 5, muted [Source:HGNC Symbol;Acc:HGNC:18561]"
"1204","ENSG00000183496",190.04571921043,-1.67687171148586,0.408960615740005,-4.10032567182929,4.12569126103501e-05,0.000737704771527452,84206,"MEX3B","15",82041778,82046141,-1,"protein_coding","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]"
"981","ENSG00000166260",910.725434468954,0.906091473650678,0.221175122008823,4.09671515232411,4.19054013702953e-05,0.000748416631784343,1353,"COX11","17",54951902,54968785,-1,"protein_coding","COX11 cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:HGNC:2261]"
"87","ENSG00000068383",1410.80861574652,1.29756279448949,0.316879670099723,4.09481237493443,4.22510406836032e-05,0.000752152840062388,3632,"INPP5A","10",132537820,132783480,1,"protein_coding","inositol polyphosphate-5-phosphatase, 40kDa [Source:HGNC Symbol;Acc:HGNC:6076]"
"218","ENSG00000100380",6325.85757052382,-0.303030881093816,0.0739957915703793,-4.09524480599138,4.2172252945367e-05,0.000752152840062388,6767,"ST13","22",40824535,40857022,-1,"protein_coding","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]"
"861","ENSG00000158467",546.366755633475,-0.815676165616006,0.199200792875322,-4.09474356925141,4.22635897585402e-05,0.000752152840062388,23382,"AHCYL2","7",129225023,129430211,1,"protein_coding","adenosylhomocysteinase-like 2 [Source:HGNC Symbol;Acc:HGNC:22204]"
"133","ENSG00000078699",508.578156051852,-0.592660143372256,0.144816901281798,-4.09247911070134,4.26785701834701e-05,0.000758646649564149,9139,"CBFA2T2","20",33490075,33650036,1,"protein_coding","core-binding factor, runt domain, alpha subunit 2; translocated to, 2 [Source:HGNC Symbol;Acc:HGNC:1536]"
"570","ENSG00000133121",1034.18962663301,0.708181547114787,0.173112445965504,4.0908759804359,4.29746906806118e-05,0.000763014877324579,90627,"STARD13","13",33103135,33350630,-1,"protein_coding","StAR-related lipid transfer (START) domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]"
"1072","ENSG00000170899",431.570178945163,-0.706122422258578,0.172699342745206,-4.0887383300605,4.3372577736754e-05,0.000769177622743724,2941,"GSTA4","6",52977948,52995378,-1,"protein_coding","glutathione S-transferase alpha 4 [Source:HGNC Symbol;Acc:HGNC:4629]"
"454","ENSG00000121753",515.009318318253,-0.684756334147776,0.167536617819695,-4.08720399790283,4.36603190439643e-05,0.000773374891135484,576,"ADGRB2","1",31727117,31764893,-1,"protein_coding","adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]"
"729","ENSG00000145431",1030.09209014272,-0.829061622084854,0.202975487043528,-4.08454062192771,4.41641002502087e-05,0.000781384694263331,56034,"PDGFC","4",156760454,156971394,-1,"protein_coding","platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]"
"883","ENSG00000161011",17777.229851117,-0.629043930199253,0.154052886884239,-4.08329855364502,4.44009198273655e-05,0.00078465802892118,8878,"SQSTM1","5",179806398,179838078,1,"protein_coding","sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]"
"216","ENSG00000100302",35.9024357827501,-1.98953964488073,0.487303341753065,-4.08275395305806,4.4505135766592e-05,0.000785583078304237,23551,"RASD2","22",35540868,35554001,1,"protein_coding","RASD family, member 2 [Source:HGNC Symbol;Acc:HGNC:18229]"
"223","ENSG00000100647",850.433231758249,0.678017136904246,0.16608875025372,4.08225804498195,4.46002355840396e-05,0.000785924889764007,9766,"SUSD6","14",69611596,69715142,1,"protein_coding","sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956]"
"334","ENSG00000109339",761.557092139261,-0.761778520953519,0.186619950461583,-4.08197794002917,4.4654036187803e-05,0.000785924889764007,5602,"MAPK10","4",86015123,86594131,-1,"protein_coding","mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]"
"840","ENSG00000156675",1636.12089117043,1.45131770839938,0.355554607364348,4.08184194027944,4.46801802632427e-05,0.000785924889764007,80223,"RAB11FIP1","8",37858618,37899467,-1,"protein_coding","RAB11 family interacting protein 1 (class I) [Source:HGNC Symbol;Acc:HGNC:30265]"
"458","ENSG00000122299",1477.79900026461,0.502700289120667,0.123316166495402,4.07651570274372,4.57155696443798e-05,0.000803204526988552,29066,"ZC3H7A","16",11750586,11797267,-1,"protein_coding","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]"
"1218","ENSG00000184564",43.0620230480362,-2.97365689519998,0.729737546965855,-4.07496764770296,4.60207445255581e-05,0.000807629404217356,84189,"SLITRK6","13",85792790,85799488,-1,"protein_coding","SLIT and NTRK-like family, member 6 [Source:HGNC Symbol;Acc:HGNC:23503]"
"310","ENSG00000106948",547.479212078056,-0.910375357666883,0.223485680041188,-4.07352881624944,4.63061190723084e-05,0.000811696959895961,80709,"AKNA","9",114334156,114394405,-1,"protein_coding","AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]"
"276","ENSG00000104093",723.020963286166,-0.505522725412006,0.124137976509194,-4.07226490738365,4.65581835737055e-05,0.00081517189621245,23312,"DMXL2","15",51447711,51622833,-1,"protein_coding","Dmx-like 2 [Source:HGNC Symbol;Acc:HGNC:2938]"
"693","ENSG00000142327",1040.76401732274,0.545351133522558,0.133988980067916,4.07011929821493,4.69890693913157e-05,0.000821766115394314,NA,"RNPEPL1","2",240565804,240581372,1,"protein_coding","arginyl aminopeptidase (aminopeptidase B)-like 1 [Source:HGNC Symbol;Acc:HGNC:10079]"
"527","ENSG00000129128",3708.19453774392,0.834937035540299,0.205506182296006,4.06283171733333,4.84809812562046e-05,0.000846879424596561,60559,"SPCS3","4",176319964,176332245,1,"protein_coding","signal peptidase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26212]"
"1380","ENSG00000219481",952.807542286314,-0.674701120795011,0.166165410467055,-4.06041858470168,4.89848164822983e-05,0.000854694753023511,NA,"NBPF1","1",16562319,16613562,-1,"protein_coding","neuroblastoma breakpoint family, member 1 [Source:HGNC Symbol;Acc:HGNC:26088]"
"277","ENSG00000104313",102.188579993028,-0.975368314587811,0.240245189641183,-4.05988696816185,4.9096477344815e-05,0.000855657249007161,2138,"EYA1","8",71197433,71362232,-1,"protein_coding","EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]"
"691","ENSG00000142227",2295.64729975589,-0.550807683598195,0.135715229167395,-4.05855471767884,4.93773645065062e-05,0.000859563431552915,2014,"EMP3","19",48321509,48330553,1,"protein_coding","epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]"
"275","ENSG00000104047",1678.16093429181,-0.463221748649301,0.114182620448996,-4.05684986758748,4.97390316567159e-05,0.000864865251941403,56986,"DTWD1","15",49620980,49656232,1,"protein_coding","DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926]"
"450","ENSG00000120942",291.569810256613,0.673558296310405,0.166281161182585,4.05071922471605,5.10604466659712e-05,0.00088682392747263,29914,"UBIAD1","1",11273206,11296049,1,"protein_coding","UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791]"
"80","ENSG00000067113",1761.91047826907,-0.901636029468026,0.222743773685106,-4.04786187533427,5.16876318643961e-05,0.000895662682592996,8611,"PPAP2A","5",55424854,55535050,-1,"protein_coding","phosphatidic acid phosphatase type 2A [Source:HGNC Symbol;Acc:HGNC:9228]"
"204","ENSG00000099849",41.6031871944642,1.34381412768268,0.331959859405267,4.04812235458296,5.16301558863773e-05,0.000895662682592996,8045,"RASSF7","11",560404,564021,1,"protein_coding","Ras association (RalGDS/AF-6) domain family (N-terminal) member 7 [Source:HGNC Symbol;Acc:HGNC:1166]"
"1419","ENSG00000260549",78.3518099819245,0.913981643004529,0.226225203842191,4.04014065400997,5.34191551028315e-05,0.000924609261751296,4500,"MT1L","16",56617476,56618818,1,"unitary_pseudogene","metallothionein 1L (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:7404]"
"593","ENSG00000135048",957.33779277493,0.856533689769701,0.2120951925297,4.03843990782468,5.38078734941768e-05,0.00093027425122067,23670,"TMEM2","9",71683366,71816690,-1,"protein_coding","transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]"
"652","ENSG00000138185",883.697564675488,-0.451287204644571,0.111768477602828,-4.03769662362434,5.39785969610566e-05,0.000932161745695783,953,"ENTPD1","10",95711779,95877266,1,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]"
"727","ENSG00000145386",194.391353411548,1.0165303671135,0.252012324528836,4.03365338982532,5.49163044501289e-05,0.000947274978242827,890,"CCNA2","4",121816444,121823933,-1,"protein_coding","cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]"
"948","ENSG00000164330",893.415644706184,0.983499576327032,0.244139749785962,4.02842870605573,5.61508829040831e-05,0.000967468852767165,1879,"EBF1","5",158695916,159099761,-1,"protein_coding","early B-cell factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]"
"85","ENSG00000067900",2681.71327474107,0.517427792793719,0.128453700146634,4.02812680524623,5.62230187913858e-05,0.000967610931358566,6093,"ROCK1","18",20946906,21111851,-1,"protein_coding","Rho-associated, coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]"
"341","ENSG00000109775",373.655383457226,-0.48548298499848,0.120538657803918,-4.0276123348596,5.63461481444366e-05,0.000968629300394429,55325,"UFSP2","4",185399540,185425985,-1,"protein_coding","UFM1-specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]"
"1248","ENSG00000187079",8379.32143333662,0.735507764396401,0.182648544131087,4.02690187263975,5.6516604643829e-05,0.000970458024184569,7003,"TEAD1","11",12674591,12944483,1,"protein_coding","TEA domain family member 1 (SV40 transcriptional enhancer factor) [Source:HGNC Symbol;Acc:HGNC:11714]"
"1083","ENSG00000171604",690.973438416552,-0.593340182253209,0.147393313444366,-4.0255569834731,5.68406133070103e-05,0.000974916295056253,51523,"CXXC5","5",139647299,139683882,1,"protein_coding","CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]"
"603","ENSG00000135604",21.8444407968503,2.51205597684808,0.624235891229273,4.024209456943,5.71670214593012e-05,0.000979405588236558,8676,"STX11","6",144150526,144188370,1,"protein_coding","syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]"
"250","ENSG00000102524",61.3208583705836,-1.09685533127703,0.272979267183929,-4.01809024763038,5.86717272894982e-05,0.0010040489376265,10673,"TNFSF13B","13",108251240,108308484,1,"protein_coding","tumor necrosis factor (ligand) superfamily, member 13b [Source:HGNC Symbol;Acc:HGNC:11929]"
"712","ENSG00000143811",716.421895117449,0.436937344860836,0.108826907913817,4.01497527805217,5.94520261429623e-05,0.00101625387803066,29920,"PYCR2","1",225919877,225924340,-1,"protein_coding","pyrroline-5-carboxylate reductase family, member 2 [Source:HGNC Symbol;Acc:HGNC:30262]"
"941","ENSG00000164171",847.020591560988,-0.960172554663192,0.239166815269546,-4.01465627069148,5.95324897757833e-05,0.00101648202666769,3673,"ITGA2","5",52989326,53094779,1,"protein_coding","integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]"
"471","ENSG00000123411",243.779202676457,-0.571784199724018,0.142455624045587,-4.0137706289577,5.97564172256925e-05,0.00101915646270621,64375,"IKZF4","12",56007659,56038435,1,"protein_coding","IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:HGNC:13179]"
"1265","ENSG00000188878",174.480157095274,-0.561152402634164,0.139833495642222,-4.01300418084327,5.99508510887772e-05,0.0010213224294033,NA,"FBF1","17",75909574,75941140,-1,"protein_coding","Fas (TNFRSF6) binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]"
"1190","ENSG00000182551",1548.11201897203,0.631804568525276,0.15765495921303,4.00751471237612,6.1361040290828e-05,0.00104417185978044,55256,"ADI1","2",3497361,3519736,-1,"protein_coding","acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]"
"1221","ENSG00000184898",756.855217463227,-0.676806715838034,0.168964826433508,-4.00560714394823,6.18583861155996e-05,0.00105145371236897,375287,"RBM43","2",151247940,151261879,-1,"protein_coding","RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]"
"838","ENSG00000156050",196.734583063372,-0.743835371988823,0.185816335156205,-4.00306771395272,6.25263965322932e-05,0.0010616169007641,145483,"FAM161B","14",73931501,73950414,-1,"protein_coding","family with sequence similarity 161, member B [Source:HGNC Symbol;Acc:HGNC:19854]"
"1354","ENSG00000205765",1156.64047276682,0.389813726446765,0.0973891489299506,4.00264024000402,6.263951519815e-05,0.00106234653715116,285636,"C5orf51","5",41904188,41921636,1,"protein_coding","chromosome 5 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27750]"
"335","ENSG00000109654",1322.98666494407,-0.890617709665526,0.222605490854928,-4.0008793414981,6.31075322014924e-05,0.00106908677314497,23321,"TRIM2","4",153152342,153339320,1,"protein_coding","tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]"
"1394","ENSG00000240303",1083.99592058352,-0.609919882323136,0.152470172062377,-4.00025706059814,6.3273714073193e-05,0.001070704357138,84129,"ACAD11","3",132558138,132660723,-1,"protein_coding","acyl-CoA dehydrogenase family, member 11 [Source:HGNC Symbol;Acc:HGNC:30211]"
"1423","ENSG00000271254",841.251022733698,-0.834992409362465,0.208781516025806,-3.99935983441781,6.35140502315853e-05,0.00107357175307741,NA,"AC240274.1","KI270711.1",4612,29626,-1,"protein_coding",""
"1224","ENSG00000185122",1187.34656938723,0.449256847034408,0.112441742409864,3.99546322749793,6.45678791104477e-05,0.00109016781396626,3297,"HSF1","8",144291591,144314722,1,"protein_coding","heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]"
"1140","ENSG00000176148",490.633692441163,0.439503481996566,0.110091132278247,3.99217877863,6.54689840209173e-05,0.00110415118373808,55346,"TCP11L1","11",33039417,33105943,1,"protein_coding","t-complex 11, testis-specific-like 1 [Source:HGNC Symbol;Acc:HGNC:25655]"
"814","ENSG00000153936",2068.23080136549,0.949285374599488,0.238104520929541,3.98684313466016,6.69582634041074e-05,0.0011280121237544,9653,"HS2ST1","1",86914648,87109998,1,"protein_coding","heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]"
"728","ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392,54532,"USP53","4",119212587,119295517,1,"protein_coding","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]"
"476","ENSG00000123685",43.7815042516856,2.01829201443139,0.506972391901568,3.98106888397042,6.86060622132571e-05,0.00115320622887878,55509,"BATF3","1",212686418,212699985,-1,"protein_coding","basic leucine zipper transcription factor, ATF-like 3 [Source:HGNC Symbol;Acc:HGNC:28915]"
"453","ENSG00000121691",2105.15535143999,0.771098495117525,0.193792101170537,3.97899857868283,6.92061546369243e-05,0.00116200356094924,847,"CAT","11",34438925,34472062,1,"protein_coding","catalase [Source:HGNC Symbol;Acc:HGNC:1516]"
"1032","ENSG00000168792",440.601670105704,0.67410830410212,0.169477973885816,3.97755701608925,6.96269308080306e-05,0.00116777393918895,116236,"ABHD15","17",29560547,29567137,-1,"protein_coding","abhydrolase domain containing 15 [Source:HGNC Symbol;Acc:HGNC:26971]"
"309","ENSG00000106772",5611.35118512175,0.721131202719314,0.181389918500419,3.97558590180219,7.02061959653491e-05,0.0011761867675832,158471,"PRUNE2","9",76611376,76906087,-1,"protein_coding","prune homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25209]"
"1304","ENSG00000197217",1659.06085982508,0.449998031352079,0.113205778700976,3.97504470633707,7.03660368325905e-05,0.0011775620197012,9583,"ENTPD4","8",23385783,23457695,-1,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 4 [Source:HGNC Symbol;Acc:HGNC:14573]"
"1395","ENSG00000240771",1308.42168304723,0.533465205860046,0.134217599289499,3.97462932345702,7.04889526958338e-05,0.00117831698518587,115557,"ARHGEF25","12",57610180,57619379,1,"protein_coding","Rho guanine nucleotide exchange factor (GEF) 25 [Source:HGNC Symbol;Acc:HGNC:30275]"
"566","ENSG00000132740",321.815140480919,1.10595083477567,0.278310506675873,3.97380195230534,7.07343853938915e-05,0.00118111606040848,3508,"IGHMBP2","11",68903842,68940602,1,"protein_coding","immunoglobulin mu binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5542]"
"1223","ENSG00000185112",579.750625298669,1.23795795203891,0.31155106824013,3.9735313989832,7.08148180086476e-05,0.00118115684883366,131583,"FAM43A","3",194686544,194689037,1,"protein_coding","family with sequence similarity 43, member A [Source:HGNC Symbol;Acc:HGNC:26888]"
